"ID","Data"
"1","0,002587"
"2","0,002264"
"3","0,002264"
"4","0,002264"
"5","0,002264"
"6","0,002012"
"7","0,002012"
"8","0,002012"
"9","0,002012"
"10","0,002012"
"11","0,001811"
"12","0,001811"
"13","0,001646"
"14","0,001646"
"15","0,001509"
"16","0,001509"
"17","0,001509"
"18","0,001393"
"19","0,001393"
"20","0,001293"
"21","0,001293"
"22","0,001293"
"23","0,001207"
"24","0,001132"
"25","0,001132"
"26","0,001065"
"27","0,001065"
"28","0,001006"
"29","0,001006"
"30","0,000953"
"31","0,000953"
"32","0,000905"
"33","0,000905"
"34","0,000862"
"35","0,000862"
"36","0,000823"
"37","0,000823"
"38","0,000787"
"39","0,000787"
"40","0,000755"
"41","0,000724"
"42","0,000724"
"43","0,000696"
"44","0,000696"
"45","0,000671"
"46","0,000671"
"47","0,000647"
"48","0,000624"
"49","0,000624"
"50","0,000604"
"51","0,000604"
"52","0,000584"
"53","0,000566"
"54","0,000566"
"55","0,000549"
"56","0,000549"
"57","0,000533"
"58","0,000517"
"59","0,000517"
"60","0,000503"
"61","0,000477"
"62","0,000453"
"63","0,000431"
"64","0,000421"
"65","0,000402"
"66","0,000385"
"67","0,00037"
"68","0,000355"
"69","0,000342"
"70","0,000335"
"71","0,000312"
"72","0,000287"
"73","0,000266"
"74","0,000248"
"75","0,000232"
"76","0,000216"
"77","0,000199"
"78","0,000185"
"79","0,000172"
"80","0,00016"
"81","0,000148"
"82","0,000138"
"83","0,000128"
"84","0,00012"
"85","0,000111"
"86","0,000103"
"87","9,600000E-05"
"88","8,900000E-05"
"89","8,300000E-05"
"90","7,700000E-05"
"91","7,200000E-05"
"92","6,700000E-05"
"93","6,200000E-05"
"94","5,700000E-05"
"95","5,300000E-05"
"96","5,000000E-05"
"97","4,600000E-05"
"98","4,300000E-05"
"99","4,000000E-05"
"100","3,700000E-05"
"101","3,438791E-05"
"102","3,196023E-05"
"103","2,970393E-05"
"104","2,760693E-05"
"105","2,565796E-05"
"106","2,384659E-05"
"107","2,216309E-05"
"108","2,059844E-05"
"109","1,914426E-05"
"110","1,779273E-05"
"111","1,653662E-05"
"112","1,536918E-05"
"113","1,428416E-05"
"114","1,327575E-05"
"115","1,233852E-05"
"116","1,146746E-05"
"117","1,065789E-05"
"118","9,905475E-06"
"119","9,206178E-06"
"120","8,556250E-06"
"121","7,952205E-06"
"122","7,390803E-06"
"123","6,869035E-06"
"124","6,384102E-06"
"125","5,933404E-06"
"126","5,514523E-06"
"127","5,125215E-06"
"128","4,763390E-06"
"129","4,427109E-06"
"130","4,114569E-06"
"131","3,824093E-06"
"132","3,554123E-06"
"133","3,303213E-06"
"134","3,070016E-06"
"135","2,853282E-06"
"136","2,651849E-06"
"137","2,464637E-06"
"138","2,290641E-06"
"139","2,128929E-06"
"140","1,978633E-06"
"141","1,838947E-06"
"142","1,709123E-06"
"143","1,588464E-06"
"144","1,476324E-06"
"145","1,372100E-06"
"146","1,275234E-06"
"147","1,185206E-06"
"148","1,101534E-06"
"149","1,023769E-06"
"150","9,514941E-07"
